id,name,racing_chair,day_chair,off_road_chair,handbike,frame_runner,walking_frame,crutches,walking_stick
1686,Aachener Weiher parkrun,30,30,55,25,35,30,45,55
2391,Abbey Park parkrun,65,65,75,55,95,75,85,85
1607,Aberbeeg parkrun,80,75,85,65,100,95,95,95
1475,Aberdare parkrun,30,35,65,30,60,30,50,60
135,Aberdeen parkrun,25,30,65,25,50,20,45,55
2466,Aberfields parkrun,0,0,20,0,0,0,0,15
931,Aberystwyth junior parkrun,0,0,20,0,0,0,0,0
470,Aberystwyth parkrun,80,70,85,70,100,85,90,90
365,Abingdon parkrun,0,15,75,20,40,0,40,50
2006,Achill Greenway parkrun,25,40,85,35,70,25,75,80
331,Acton junior parkrun,0,0,10,0,0,0,10,30
1569,Aggeneys parkrun,15,25,65,25,40,20,55,60
1897,Agnew parkrun,65,65,75,55,95,75,85,85
2707,Aintree Reserve parkrun,20,20,50,20,40,0,40,50
563,Airlie Beach parkrun,0,0,40,0,0,0,0,0
2307,Akkerendam Nature Reserve parkrun,0,10,60,15,10,0,40,45
1125,Albert College junior parkrun,0,0,55,0,30,0,35,35
2522,Albert Park junior parkrun,0,0,40,0,5,0,5,15
146,"Albert parkrun, Melbourne",0,0,55,0,0,0,15,30
108,"Albert parkrun, Middlesbrough",80,70,85,70,100,75,80,80
819,Alberts Farm parkrun,40,40,70,40,70,40,60,65
640,Albury Wodonga parkrun,0,10,65,10,35,0,45,55
2630,Alby Gård parkrun,55,65,90,65,85,75,100,90
962,Aldenham parkrun,0,0,0,0,0,0,0,0
1814,Alderford Lake parkrun,0,0,55,0,0,0,0,0
2278,Alderley Park parkrun,0,0,0,0,0,0,0,0
1697,Alderman Kneeshaw junior parkrun,30,30,45,20,50,45,45,45
1277,Aldinga Beach parkrun,20,15,40,10,25,10,20,35
2846,Alexandra Park junior parkrun,0,5,35,0,20,10,15,20
1536,"Alexandra junior parkrun, Moss Side",25,35,70,30,60,35,55,55
1134,"Alexandra junior parkrun, Oldham",25,25,45,15,45,35,40,45
1893,"Alexandra parkrun, Moss Side",80,75,85,65,100,95,95,95
457,Alice Holt parkrun,0,0,20,0,0,0,0,0
2765,Alice Springs Telegraph Station parkrun,0,10,80,15,30,0,40,50
2384,Aliwal North Golf Club parkrun,35,50,100,50,85,40,85,85
2174,Allerpark parkrun,60,55,60,45,65,70,65,70
373,Ally Pally parkrun,0,0,25,0,0,0,0,0
650,Alness parkrun,0,5,70,10,25,0,40,50
1644,Alstervorland parkrun,65,60,65,50,75,75,80,85
2162,Alton Water parkrun,0,0,0,0,0,0,0,0
939,Altona Beach parkrun,0,0,0,0,0,0,0,0
1750,Alvaston parkrun,0,5,70,20,55,0,35,35
1481,Alyn Waters junior parkrun,0,0,25,0,5,0,5,20
111,Amager Fælled parkrun,0,0,0,0,0,0,0,0
366,Amager Strandpark parkrun,25,20,45,20,35,45,5,5
818,Amanzimtoti parkrun,0,0,40,0,0,0,0,0
2288,Ambleside parkrun,0,10,95,20,45,0,55,60
1943,Amsterdamse Bos parkrun,40,30,80,55,70,30,45,50
450,Anacostia parkrun,40,45,95,50,85,25,70,75
2831,Anagach Woods parkrun,0,0,70,0,0,0,10,20
2202,Ancholme Valley Way parkrun,0,0,0,0,0,0,0,0
2127,Anchorsholme junior parkrun,0,0,50,5,25,0,15,15
1123,Anderson parkrun,0,5,55,5,35,0,25,30
222,Andover junior parkrun,0,0,55,0,0,0,0,15
158,Andover parkrun,0,10,85,0,50,0,60,60
2652,Ankerskogen parkrun,5,20,70,25,35,10,50,55
2149,Anstey Hill Recreation parkrun,0,0,40,0,0,0,10,25
2543,Antrim Castle Gardens junior parkrun,5,0,30,5,15,0,15,20
601,Antrim parkrun,0,0,45,5,0,0,5,20
1417,Aplins Weir parkrun,100,100,100,100,100,100,100,100
1235,Applecross parkrun,40,40,65,35,50,35,45,55
2354,Ara Harakeke parkrun,15,15,40,10,25,15,15,30
1222,Ararat parkrun,0,10,45,15,5,0,25,35
2225,Archerfield Walled Garden junior parkrun,0,0,40,0,0,0,0,0
693,Ardgillan parkrun,0,0,0,0,0,0,0,0
1879,Arklow Duck Pond junior parkrun,30,30,45,20,50,45,45,45
648,Armagh parkrun,0,0,80,10,15,0,35,35
603,Armidale parkrun,0,0,20,0,0,0,0,10
1500,Armley parkrun,70,75,100,90,100,85,95,80
2525,Aronica’s Nursery parkrun,0,15,90,25,20,0,55,55
2249,Arrow Rest parkrun,0,0,65,0,0,0,5,20
249,Arrow Valley parkrun,45,55,80,50,90,55,85,80
2223,Ashbourne Recreation Ground parkrun,0,0,10,0,0,0,0,0
2648,Ashburton Domain parkrun,0,5,75,20,25,0,40,45
1018,Ashford junior parkrun,30,25,75,45,65,30,50,45
193,Ashford parkrun,5,20,65,25,45,0,50,50
1002,Ashgrove parkrun,40,40,70,40,70,40,60,65
2450,Ashington Community Woodland parkrun,0,15,65,15,40,0,50,55
1843,Ashlyns junior parkrun,0,0,0,0,0,0,0,0
144,Ashton Court parkrun,0,0,35,0,0,0,0,0
1425,Aspen parkrun,90,90,95,75,100,100,100,100
826,Atherton parkrun,0,0,30,0,0,0,0,0
2611,Athlone RSC parkrun,35,50,90,50,80,40,90,85
1346,Atholl parkrun,20,25,60,20,45,15,50,60
1491,Atlasville parkrun,20,25,60,20,45,15,50,60
2362,Auldcathie District parkrun,60,60,75,50,90,65,80,85
1884,Aurora parkrun,65,65,75,55,95,75,85,85
2626,Australian Botanic Garden Mount Annan parkrun,40,50,90,50,70,30,75,80
2360,Australian Standing Stones parkrun,5,25,95,35,60,0,70,75
542,Aveley parkrun,25,20,40,15,35,20,25,40
270,Avenham Park junior parkrun,0,0,0,0,0,0,0,0
147,Avery Hill parkrun,65,65,75,55,95,75,85,85
243,Aviemore parkrun,0,0,55,0,0,0,25,35
1439,Avondale Forest parkrun,0,10,65,10,35,0,45,55
2076,Avondale University College parkrun,0,0,55,0,5,0,15,30
964,Aylesbury junior parkrun,0,0,40,0,0,0,0,5
497,Aylesbury parkrun,0,0,65,5,35,0,40,50
691,Aylestone junior parkrun,40,35,55,25,65,55,50,55
397,Ayr parkrun,0,0,70,10,5,0,20,30
1798,Babbs Mill parkrun,10,30,85,35,55,5,55,60
2497,Bahnstadt Promenade parkrun,65,60,65,50,75,75,80,85
1870,Bailey junior parkrun,0,5,50,5,35,10,25,25
1084,Bairnsdale parkrun,0,0,25,0,0,0,0,10
1223,Balbriggan junior parkrun,0,0,20,0,0,0,0,0
1427,Balclutha parkrun,50,55,80,50,80,50,75,80
2554,Ball Park parkrun,95,95,100,85,100,100,100,100
2349,Ballachulish Quarry junior parkrun,0,0,40,0,0,0,5,10
1239,Ballina Coast parkrun,40,45,55,35,75,55,85,90
860,Ballina parkrun,0,0,60,0,0,0,5,20
2298,Ballinamore Greenway parkrun,80,85,100,75,100,90,100,100
1776,Ballincollig Regional junior parkrun,0,0,30,0,0,0,0,0
1135,Ballincollig parkrun,0,0,0,0,0,0,0,0
937,Ballito parkrun,0,0,55,0,5,0,15,30
2142,Baltimore and Annapolis Trail parkrun,0,25,90,25,60,0,70,75
446,Balyang Sanctuary parkrun,30,30,55,25,55,25,50,60
132,Banbury parkrun,0,0,0,0,0,0,0,0
1090,Bangor junior parkrun,0,0,55,5,15,0,10,20
714,"Bangor parkrun, Northern Ireland",35,40,65,35,65,40,55,60
2071,Bankton Mains Park junior parkrun,30,30,45,20,50,45,45,45
1292,Bannockburn Bush parkrun,0,0,35,0,0,0,0,15
102,Banstead Woods parkrun,0,5,60,10,25,0,40,45
2195,Bapsfontein Hotel parkrun,20,25,60,20,45,15,50,60
945,Barclay parkrun,0,0,0,0,0,0,0,0
613,Bargara parkrun,20,30,85,35,45,5,40,45
1638,Baringa parkrun,25,45,100,50,75,25,80,80
2426,Barking junior parkrun,0,0,0,0,0,0,0,15
456,Barking parkrun,0,0,25,0,20,0,30,45
881,Barnsley junior parkrun,20,25,60,20,60,35,50,50
318,Barnsley parkrun,40,50,80,45,85,45,80,80
1456,Barnstaple junior parkrun,0,0,50,0,5,0,5,10
363,Barnstaple parkrun,55,65,100,65,100,70,85,80
1319,Barrow junior parkrun,0,0,0,0,0,0,0,0
377,Barrow parkrun,0,0,15,0,5,0,20,35
592,Barry Curtis parkrun,25,30,70,35,50,25,40,45
923,Barry Island parkrun,0,0,0,0,0,0,0,0
561,Barry junior parkrun,30,30,45,20,50,45,45,45
1521,Barshaw junior parkrun,15,25,65,20,55,35,55,50
2180,Bartley Park parkrun,0,0,45,0,0,0,0,5
2112,Barton Trail parkrun,50,75,100,90,100,40,100,100
140,Basildon parkrun,0,10,75,15,20,0,50,55
681,Basingstoke junior parkrun,40,50,80,45,65,55,55,55
109,Basingstoke parkrun,0,0,15,0,5,0,25,40
559,Batemans Bay parkrun,0,0,15,0,0,0,0,10
212,Bath Odd Down junior parkrun,30,35,70,30,70,45,60,60
210,Bath Skyline parkrun,0,0,0,0,0,0,0,0
614,Bathurst parkrun,80,80,90,75,100,100,100,90
2610,Battersea junior parkrun,50,45,55,35,75,75,60,55
2677,Battersea parkrun,30,40,75,40,60,35,65,70
1908,Battery Park junior parkrun,5,20,75,15,50,20,45,50
2518,Battle Recreation Ground junior parkrun,0,0,10,0,0,0,0,0
2531,Battlestead Croft parkrun,0,0,40,0,0,0,0,0
2147,Baxter Park junior parkrun,15,15,40,10,30,10,30,35
2336,Baxter parkrun,20,25,60,25,45,10,45,55
2615,Bay East Garden parkrun,100,100,95,95,100,100,100,100
2501,Baysgarth Park parkrun,0,5,45,5,25,0,20,35
2102,Bayview Road parkrun,0,0,35,0,5,0,10,25
1236,Beach Strip parkrun,0,10,75,10,30,0,40,50
2377,Beacon Hill Country Park parkrun,0,0,0,0,0,0,0,0
2508,Beacon junior parkrun,0,5,50,0,30,0,30,40
1936,Beacon parkrun,0,0,75,10,25,0,45,45
1877,Bear Creek Greenbelt parkrun,30,30,50,20,55,30,45,55
2305,Beatrixpark parkrun,85,80,85,70,100,95,90,95
2312,Beaufort Lake parkrun,0,0,60,0,0,0,10,20
1566,Beaumont Park junior parkrun,0,0,5,0,0,0,5,25
2185,Beckenham Place junior parkrun,0,0,0,0,0,0,0,0
189,Beckenham Place parkrun,0,0,75,0,0,0,15,30
431,Beckton parkrun,30,45,85,45,75,30,75,75
113,Bedfont Lakes parkrun,0,15,75,20,35,0,40,45
183,Bedford junior parkrun,15,15,45,10,40,30,25,30
198,Bedford parkrun,100,100,100,90,100,100,100,100
1089,Bedgebury Pinetum parkrun,0,0,20,0,0,0,0,0
1901,Bedok Reservoir parkrun,45,45,55,35,55,50,60,70
1369,Bedworth parkrun,0,0,85,10,25,0,40,45
2021,Beechpark junior parkrun,30,30,45,20,50,45,45,45
149,Beehive junior parkrun,0,0,50,0,0,0,0,5
713,Beeston parkrun,0,0,100,25,30,0,50,55
1003,Bega parkrun,0,0,10,0,0,0,5,25
2534,Belair National Park parkrun,0,0,55,0,5,0,15,30
2740,Belcamp junior parkrun,0,0,15,0,0,0,0,0
172,Belfast Victoria junior parkrun,15,10,45,10,30,0,15,30
369,Belfast Victoria parkrun,55,60,95,60,95,40,90,90
2547,Belfast YMCA junior parkrun,0,0,55,5,35,0,25,30
1406,Bellerive parkrun,0,0,30,0,0,0,0,0
2074,Bellevue Park junior parkrun,0,0,30,0,5,0,15,20
1246,Bellevue parkrun,50,60,95,60,85,50,80,85
2285,Bells Parade parkrun,90,70,80,70,100,100,75,75
868,Bellville parkrun,55,60,80,55,85,60,80,80
1019,Belton House parkrun,0,0,45,0,0,0,10,20
2810,Belvedere parkrun,0,20,75,25,25,0,55,65
2184,Belvoir Castle parkrun,0,0,25,0,0,0,0,0
1883,Benalla Botanical Gardens parkrun,15,15,45,15,25,5,20,35
1968,Bendigo Botanic Gardens parkrun,20,25,60,20,45,15,50,60
2565,Benguela Cove parkrun,10,25,70,30,35,0,55,65
2752,"Ben’s Yard parkrun, Ely",0,0,40,0,0,0,0,5
816,Bere Island parkrun,50,45,60,35,80,60,60,65
2764,Berger Stadion parkrun,100,100,100,100,100,100,100,95
1926,Berkeley Green parkrun,100,100,100,100,100,100,100,100
786,Berrinba parkrun,0,0,5,0,0,0,0,0
2583,Berry Hill junior parkrun,0,0,40,0,0,0,0,5
620,Berwick Springs parkrun,5,15,50,15,10,0,25,35
1841,Berwick Waters parkrun,90,70,70,70,100,100,75,70
201,Bestwood Village parkrun,0,0,45,0,0,0,0,5
1255,Bethlehem parkrun,0,0,45,0,0,0,0,0
1740,Bethlem Royal Hospital parkrun,0,0,0,0,0,0,0,0
1124,Betteshanger junior parkrun,0,0,35,0,0,0,0,0
1391,Betty’s Bay parkrun,0,0,75,10,5,0,35,45
1053,Bevendean Down parkrun,0,0,0,0,0,0,0,0
1778,Beverley Westwood parkrun,0,0,15,0,0,0,0,0
125,Bexley parkrun,0,0,60,0,0,0,0,0
1345,Bezuidenhout parkrun,0,0,55,0,5,0,10,25
798,Bibra Lake parkrun,85,80,85,70,100,100,100,95
1113,Bicester parkrun,0,0,50,0,0,0,0,0
1095,Bideford parkrun,15,35,95,45,75,5,75,70
482,Big Bay parkrun,0,0,40,0,0,0,0,0
2739,Biki Byte parkrun,0,15,55,20,25,0,40,45
893,Bill Rose Sports Complex parkrun,15,35,90,35,60,10,70,75
2173,Bill Thorpe Walking Bridge parkrun,25,40,90,40,70,20,80,85
2134,Billdalsparken parkrun,15,35,90,40,45,15,55,55
354,Billericay parkrun,0,0,60,0,0,0,5,20
390,Billingham junior parkrun,0,0,35,0,15,0,10,20
2624,Binda Park parkrun,100,100,100,100,100,100,100,100
2710,Birchall Playing Fields parkrun,35,60,100,65,100,35,100,100
2557,Birchwood Leisure Centre junior parkrun,0,0,60,0,20,0,30,30
2447,Birchwood Trails parkrun,65,80,100,80,100,75,100,100
1711,Birdsland Reserve parkrun,0,0,50,0,0,0,20,35
969,Birkenhead parkrun,35,45,80,45,85,50,70,65
2715,Birtinya Island parkrun,100,100,95,90,100,100,100,100
1433,Bishan parkrun,100,100,95,95,100,100,100,100
118,Black Park parkrun,50,40,75,55,70,35,45,50
2717,Black Rocks parkrun,0,15,80,20,40,0,50,60
2828,Black Swan Lake parkrun,80,90,100,85,100,95,100,100
616,Blackbutt parkrun,35,35,75,45,55,0,45,55
437,Blackhill parkrun,0,15,60,15,20,0,35,50
1205,Blackpool parkrun,0,0,0,0,0,0,0,0
2401,Blaise Castle parkrun,0,0,60,0,10,0,25,25
801,Blandford parkrun,25,50,100,50,70,15,80,85
1148,Blenheim parkrun,75,65,70,55,90,90,70,70
2179,Blickling junior parkrun,0,0,0,0,0,0,0,0
669,Blickling parkrun,0,0,25,0,0,0,0,0
237,Bloxwich junior parkrun,0,0,40,0,0,0,0,5
656,Blue Gum Hills parkrun,0,0,20,0,0,0,0,0
1678,Blue Lagoon parkrun,0,0,60,0,10,0,35,45
1716,Blyth Links parkrun,10,20,60,15,30,0,25,35
1375,Bodington junior parkrun,0,0,60,0,10,0,20,30
607,Bodmin junior parkrun,0,0,65,0,10,0,30,30
204,Bognor Regis junior parkrun,0,0,75,0,25,0,30,35
762,Bognor Regis parkrun,100,100,100,100,100,100,100,100
917,Boksburg parkrun,0,0,70,0,0,0,10,25
1947,Bolberry Down parkrun,0,25,95,35,40,0,55,55
348,Bolton parkrun,0,0,55,0,10,0,35,50
2826,Bon Game Reserve parkrun,0,0,60,5,0,0,20,35
1946,Borrisokane Town parkrun,0,0,60,0,0,0,15,30
1687,Bosmont Stadium parkrun,0,0,35,0,0,0,0,0
1906,Boston Road Rec junior parkrun,0,15,75,15,45,0,45,50
235,Boston parkrun,20,40,100,50,75,0,80,80
858,Botanical Garden parkrun,100,85,90,80,100,90,95,95
2825,Boulevard Lake parkrun,100,100,100,100,100,100,100,100
2655,Boultham Park junior parkrun,0,0,40,0,5,0,5,15
1608,Bourke Racecourse parkrun,0,0,5,0,0,0,0,5
256,Bournemouth parkrun,0,0,65,0,0,0,0,0
1137,Bowen parkrun,0,5,40,0,25,0,50,65
2025,Bower Park parkrun,15,30,65,30,40,15,55,60
2716,Bowling Park junior parkrun,0,0,25,0,10,0,10,20
1938,Bowling Park parkrun,65,65,75,55,95,75,85,85
253,Brabrand parkrun,0,0,10,0,0,0,0,5
501,Bracknell junior parkrun,0,0,10,0,0,0,0,0
290,Bracknell parkrun,0,0,40,0,0,0,0,0
1571,Braidwood Showground parkrun,0,0,60,0,0,0,15,25
1434,Brakpan parkrun,0,0,45,5,5,0,25,35
105,Bramhall parkrun,0,0,50,10,0,0,0,0
232,Bramley junior parkrun,0,0,40,0,0,0,0,15
953,Bramley parkrun,0,15,75,20,40,0,40,50
2267,Bramshall Road parkrun,0,0,60,5,5,0,25,30
2767,Branch Brook Park parkrun,65,70,90,65,100,75,90,90
1831,Brandkop parkrun,75,70,75,60,90,80,80,85
508,Brandon Country Park parkrun,0,0,40,0,0,0,0,0
2309,Brauhaus Afrika parkrun,0,0,55,0,5,0,15,30
194,Braunstone parkrun,65,70,85,60,100,80,85,85
1206,Bray junior parkrun,10,20,60,20,30,15,25,30
2057,Brayton Academy junior parkrun,0,0,0,0,0,0,0,0
2758,Brea Reservoir parkrun,0,0,40,0,25,0,50,65
1808,Breakwater parkrun,65,75,100,70,100,80,90,85
1869,Breckland Leisure Centre junior parkrun,0,0,15,0,0,0,0,0
1515,Bredasdorp parkrun,0,0,45,0,0,0,25,40
1171,Breede Valley parkrun,0,0,45,0,0,0,0,0
644,Brentwood parkrun,0,0,0,0,0,0,0,0
406,Bressay parkrun,35,45,80,40,80,35,75,80
2302,Bretton Park junior parkrun,0,0,15,0,0,0,0,0
2777,Brickfields Park parkrun,0,5,70,25,35,0,50,55
1347,Brickfields parkrun,0,0,50,0,20,0,20,30
982,Bridgend junior parkrun,0,0,45,0,0,0,0,10
1199,Bridgetown parkrun,35,35,100,70,70,0,60,60
292,Brierley Forest parkrun,0,10,100,40,35,0,50,45
1353,Bright parkrun,40,40,70,35,70,45,65,70
106,Brighton & Hove parkrun,35,35,55,30,60,35,55,60
849,Brightwater parkrun,100,90,80,75,100,100,100,100
850,Brimbank parkrun,0,0,55,0,25,0,30,40
2365,"Brisbane Valley Rail Trail parkrun, Blackbutt",20,25,60,20,45,15,50,60
1896,Brixworth Country parkrun,0,0,85,5,20,0,35,45
2317,Broad Park parkrun,0,0,0,0,0,0,0,0
763,Broadbeach Waters parkrun,0,0,35,0,0,0,0,5
1542,Broadmeadow junior parkrun,0,0,0,0,0,0,0,0
2126,Broadwater parkrun,0,5,70,10,25,0,40,50
490,Brockenhurst parkrun,0,0,0,0,0,0,0,0
2805,Brockhole on Windermere junior parkrun,0,0,40,0,0,0,0,10
749,Brockwell junior parkrun,85,75,75,70,100,100,90,75
168,"Brockwell parkrun, Herne Hill",65,70,100,75,100,80,95,85
1805,Broken Hill Racecourse parkrun,0,0,45,0,0,0,5,20
943,Bromley junior parkrun,15,20,50,15,35,20,35,40
123,Bromley parkrun,50,50,70,50,70,35,70,75
774,Bromsgrove junior parkrun,0,0,30,0,0,0,0,0
1225,Bronberrik parkrun,0,0,60,0,0,0,10,25
1669,Bronkhorstspruit parkrun,70,60,80,60,95,60,80,80
1624,Brooklands parkrun,30,40,70,40,60,35,55,55
2832,Brooklyn Bridge parkrun,0,5,50,10,35,0,50,60
2210,Broparken parkrun,40,45,75,45,70,45,75,80
260,Brueton parkrun,65,70,85,65,95,80,80,75
1925,Brumby Wood Rec Ground junior parkrun,0,0,35,0,0,0,0,0
951,Brundall parkrun,0,0,35,0,15,0,10,20
2546,Brunswick Park parkrun,50,65,100,70,95,40,100,95
679,Bryanston parkrun,0,0,55,0,0,0,0,0
374,Bryn Bach junior parkrun,20,20,45,10,40,25,35,45
432,Bryn Bach parkrun,0,0,0,0,0,0,0,0
1822,Brynaman parkrun,20,35,90,40,65,10,55,60
1007,Buckingham junior parkrun,0,0,75,0,30,0,40,40
753,Buckingham parkrun,0,0,25,0,15,0,30,40
2000,Bude Marshes junior parkrun,0,0,35,0,0,0,0,0
2623,Bug Hunter Waters parkrun,95,100,100,100,100,75,100,90
1792,"Bugasee parkrun, Kassel",65,60,65,50,75,60,75,85
538,Bunbury parkrun,55,50,60,40,70,60,55,65
1282,Buncrana parkrun,0,0,65,0,0,0,10,25
1212,Bundaberg parkrun,30,40,70,40,60,35,55,55
2682,Bundoran Promenade parkrun,30,30,55,25,55,25,50,60
2597,Bungendore Common parkrun,0,15,90,30,30,0,50,50
590,Bunyaville parkrun,0,0,60,0,0,0,15,30
804,Burgess junior parkrun,10,10,50,20,30,15,20,20
444,Burgess parkrun,0,15,55,0,40,15,40,50
1136,Burley Griffin parkrun,45,40,55,35,55,35,45,55
463,Burnage parkrun,0,0,0,0,0,0,0,0
2247,Burnham Riverside junior parkrun,0,0,45,0,0,0,5,10
942,Burnham and Highbridge parkrun,0,0,0,0,0,0,0,0
276,Burnham-on-Crouch parkrun,0,0,0,0,0,0,0,0
1444,Burnie parkrun,30,30,55,25,55,25,50,60
234,Burnley junior parkrun,0,5,50,5,15,0,15,25
435,Burnley parkrun,0,0,50,0,0,0,0,15
2747,Burrow’s Field junior parkrun,0,0,60,5,5,0,25,30
2742,Burrum Heads Beach parkrun,0,0,0,0,0,0,0,0
1584,Burslem Park junior parkrun,0,0,35,0,0,0,15,20
1454,Burswood Peninsula parkrun,0,0,35,0,0,0,0,5
2159,Bury Field parkrun,0,0,75,5,20,0,40,45
682,Bury St Edmunds junior parkrun,0,0,35,0,0,0,5,15
323,Bury St Edmunds parkrun,0,0,25,0,0,0,0,0
278,Bushy junior parkrun,0,0,25,0,0,0,0,0
100,Bushy parkrun,0,0,20,0,0,0,0,0
1208,"Bushy parkrun, Dublin",0,0,40,0,0,0,10,30
2455,Butter Trail parkrun,45,55,100,55,95,50,95,95
2671,Bygholm parkrun,0,0,0,0,0,0,0,0
1852,Byxbee parkrun,0,5,40,5,20,10,35,35
919,Cabinteely parkrun,40,40,55,35,65,45,60,60
1545,Caffarella parkrun,20,15,45,15,25,5,25,40
571,Cairns parkrun,0,0,45,0,0,0,0,0
667,Calamvale parkrun,40,40,65,35,50,35,45,55
2395,Caledon Golf Course parkrun,0,0,45,0,5,0,30,40
1948,Caledonian junior parkrun,0,0,35,0,0,0,10,20
2363,Calembeen parkrun,0,0,55,0,5,0,25,40
1679,California Country parkrun,0,0,0,0,0,0,0,0
1218,Calleya parkrun,85,75,70,60,100,95,85,90
2268,Calne Recreation Ground junior parkrun,0,0,40,0,10,0,10,15
2051,Cambourne junior parkrun,10,20,75,25,65,25,50,45
1187,Cambridge NZ parkrun,0,0,30,0,0,0,0,0
791,Cambridge junior parkrun,0,0,0,0,0,0,0,0
1872,Campaspe parkrun,60,80,100,70,95,75,100,100
699,Campbelltown parkrun,100,90,80,75,100,100,100,100
245,"Camperdown parkrun, Dundee",0,0,100,0,0,0,30,45
789,Cannibals Cave parkrun,40,25,50,30,45,30,30,40
529,Canning River parkrun,55,50,60,40,70,60,55,65
1635,Cannock Chase Forest junior parkrun,0,0,70,15,0,0,20,20
170,Cannock Chase parkrun,0,0,100,25,20,0,35,35
1072,"Cannon Hill junior parkrun, Birmingham",0,0,50,0,0,0,0,5
273,"Cannon Hill parkrun, Birmingham",30,45,90,45,75,30,65,70
597,Canons Park parkrun,0,0,55,0,0,0,5,20
220,Canterbury parkrun,0,10,100,20,30,0,40,50
2422,Canton Lower Rouge Trail parkrun,0,0,65,0,0,0,20,25
1990,Canyon Rim Trail parkrun,25,50,100,50,85,25,90,90
751,Capalaba parkrun,95,80,100,85,100,100,90,85
2444,Cape Agulhas parkrun,0,0,55,0,0,0,0,15
1873,Cape Pembroke Lighthouse parkrun,0,10,65,10,35,0,45,55
2563,Capestone Lake parkrun,90,90,100,80,100,100,100,100
898,Cardiff junior parkrun,0,0,40,0,0,0,0,15
107,Cardiff parkrun,0,0,0,0,0,0,0,25
1376,Cardwell parkrun,85,75,70,60,100,95,85,90
737,Carine Glades parkrun,35,50,85,50,65,50,70,65
1290,Carisbrooke parkrun,0,0,75,0,15,0,35,45
2512,Carlingwark Loch parkrun,0,0,0,0,0,0,0,0
2008,"Carlisle Park parkrun, Morpeth",0,0,65,5,25,0,25,30
1120,Carlisle junior parkrun,0,0,45,0,20,5,0,10
241,Carlisle parkrun,0,15,55,20,15,0,30,35
1293,Carlow Town parkrun,15,35,90,35,60,10,70,75
1121,Carmarthen junior parkrun,0,0,5,0,0,0,5,25
2352,Carnival City parkrun,45,45,70,40,75,55,70,70
2768,Caroline Bay parkrun,0,0,0,0,0,0,0,0
695,Carrickfergus parkrun,50,60,100,65,90,35,90,85
2072,Cascades on Clyde Wetlands parkrun,0,0,40,0,0,0,0,0
2382,Cassiobury junior parkrun,30,30,45,20,50,45,45,45
901,Cassiobury parkrun,35,45,80,40,80,35,75,80
1310,Castle Park parkrun,0,0,45,0,0,0,0,0
2344,Castle Playing Fields junior parkrun,0,0,45,0,0,0,0,5
2788,Castle Woods parkrun,0,0,40,0,0,0,0,10
715,Castlebar parkrun,10,20,55,25,35,15,45,45
950,Castleblayney parkrun,0,0,45,5,5,0,25,35
1063,Castlehaven parkrun,0,0,0,0,0,0,0,0
946,Castlemaine parkrun,10,10,35,10,20,15,20,30
1232,Castlerea parkrun,85,85,95,75,100,95,100,100
638,Castlewellan parkrun,0,10,65,10,35,0,45,55
2003,Casula Parklands parkrun,40,45,65,40,70,50,60,60
1445,Catford parkrun,0,0,10,0,0,0,0,0
645,Catton parkrun,0,10,75,15,30,0,35,45
2004,Centenary parkrun,85,75,70,60,100,95,85,90
2533,"Centennial Park parkrun, Dunsborough",55,50,65,45,70,55,60,70
1605,Centennial parkrun,0,10,75,15,30,0,35,45
742,Central Lakes parkrun,0,0,30,0,0,0,0,0
163,Central Park junior parkrun,0,0,35,0,15,0,10,20
2166,"Central Park junior parkrun, Boston",0,0,50,10,0,0,15,20
1789,"Central parkrun, Burnaby",60,65,100,90,100,65,100,90
2037,"Central parkrun, Plymouth",35,50,90,45,85,40,75,80
1681,Centre Vale parkrun,0,15,100,5,60,0,75,75
867,Century City parkrun,0,0,75,15,20,0,15,30
1411,Ceres parkrun,0,10,65,10,35,0,45,55
1116,Chadderton Hall parkrun,0,0,15,0,0,0,0,10
2129,Chaffey Park parkrun,0,15,70,20,35,0,50,50
1652,Chain of Lakes parkrun,100,100,100,100,100,100,100,100
1960,Chalkwell Beach parkrun,20,30,75,30,45,15,35,45
1020,Champion Lakes parkrun,30,40,80,40,55,35,55,60
1575,"Charleston parkrun, South Australia",30,40,70,35,60,40,60,60
1458,"Charleston parkrun, West Virginia",25,40,85,35,70,25,75,80
1773,Charleys Creek parkrun,80,85,100,75,100,90,100,100
2138,Charlton parkrun,15,15,45,15,40,15,30,35
2229,Charters Towers Airport parkrun,0,5,60,5,20,0,40,55
1738,Chasewater parkrun,20,40,90,40,65,20,75,75
764,Cheadle Hulme parkrun,0,0,70,0,0,0,0,0
166,Cheddar junior parkrun,0,0,35,0,0,0,0,10
488,Chelmsford Central parkrun,25,35,70,35,55,25,50,55
740,Chelmsford junior parkrun,35,35,60,30,60,50,50,50
1159,Chelsea Bicentennial parkrun,0,0,45,0,0,0,0,0
975,Cheltenham junior parkrun,0,0,40,0,20,0,15,25
496,Cheltenham parkrun,0,5,80,15,35,0,40,45
800,Chermside parkrun,45,45,55,35,55,50,60,70
1967,Cherry Orchard junior parkrun,30,30,45,20,50,45,45,45
1262,Cheshunt junior parkrun,0,0,0,0,0,0,0,0
320,Chester parkrun,0,5,70,10,20,0,35,40
2035,Chevin Forest parkrun,0,0,0,0,0,0,0,0
814,Chichester junior parkrun,10,20,65,20,50,20,45,45
809,Chichester parkrun,0,0,35,0,0,0,0,0
